Stop ID,User ID,Start Time,End Time,replaced_starttime,replaced_endtime,Stop TimeZone,Duration (sec),Final lat,Final lon,Predicted lat,Predicted lon,Final Mode,Predicted Mode,Stop Generated By,Data Type,Validated?,Validated at,Duration before Validation (sec),Deleted?,Encoded Points, Levels, Accompanying,Main Activity,Secondary Activities, Other Activities, Other Mode, min, max, mean, IQR, median, std_dev, npoints,Please select the type(s) of activity that best describes what you did here,Which was your <strong>main</strong> activity?,Vehicle type,Were you the driver?,Parking Place,Fare type,Bus type,Bus number,Taxi Fare,&nbsp;,,Were you the driver?,How many people travelled with you?,Who was with you?,Please tell us how you travelled
7819716,645,2016-02-17 11:10:51 UTC,2016-02-17 11:12:13 UTC,,,Asia/Singapore,82,1.338286764,103.9645123,,,Foot,,algorithm_generated,GPS,FALSE,2016-03-23 03:52:21 UTC,2919701,FALSE,arcGaepyRqDRR`AcBHlCsAcD|CiAGsBmIwABy@PmBkDoAaA,PCCDDCFDADBP,,--,,--,--,65,318.248,218.877,139.72,235.989,91.3291,11,,,,,,,,,,,,,,,
7819717,645,2016-02-17 11:13:36 UTC,2016-02-17 11:19:49 UTC,,,Asia/Singapore,373,1.340413491,103.9645143,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 03:52:48 UTC,2919728,FALSE,gkdGeqpyRuFCvBdDkHaD,PEEP,,Education,,--,--,65,438.306,210.304,249.8,218.305,134.044,32,,,,,,,,,,,,,,,
7819719,645,2016-02-17 11:21:11 UTC,2016-02-17 11:43:27 UTC,,,Asia/Singapore,1336,1.341966447,103.9642111,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 03:53:16 UTC,2919756,FALSE,qxdGeqpyRiDVkCb@,PAP,,Home,,--,--,65,547.703,143.17,100,65,136.39,79,,,,,,,,,,,,,,,
7819905,645,2016-02-18 08:15:52 UTC,2016-02-18 17:14:54 UTC,,,Asia/Singapore,32342,1.34197576,103.9642711,,,Default,,algorithm_generated,GPS,TRUE,2016-03-23 03:53:49 UTC,2917088,FALSE,gbeGiopyRAK,PP,,Home,,--,--,65,716.432,100.13,0,65,115.978,140,,,,,,,,,,,,,,,
7819905,645,2016-02-18 08:15:52 UTC,2016-02-18 17:14:54 UTC,,,Asia/Singapore,32342,1.34197576,103.9642711,,,Default,,algorithm_generated,GPS,TRUE,2016-03-23 03:53:49 UTC,2917088,FALSE,gbeGiopyRAK,PP,,Home,,--,--,65,716.432,100.13,0,65,115.978,140,,,,,,,,,,,,,,,
7827289,645,2016-02-19 06:57:33 UTC,2016-02-19 07:57:31 UTC,,,Asia/Singapore,3598,1.292020417,103.7741399,,,Car/Van,,algorithm_generated,GPS,TRUE,2016-03-23 03:54:42 UTC,2836142,FALSE,ibeGuopyR~LtS`|KvaUtBrKxAzj@NpPqf@n}AioCtwH~|@iS,PCDJAGDIP,,Personal Errand/Task,,--,--,50,749.178,196.853,163.796,109.597,190.84,136,,,Car,No,Street,One-off payment,,,,,,,,,
7829296,645,2016-02-19 08:10:06 UTC,2016-02-19 08:15:46 UTC,,,Asia/Singapore,340,1.278769992,103.8234206,,,Car/Van,,algorithm_generated,GPS,FALSE,2016-03-23 03:55:00 UTC,2814231,FALSE,cj{FikkxR_@aB{HoH@}@bIkUfCwMsA_GmEcFcJwDhaAclBnA_b@pCsP|A}OlHeOfIud@nB_B,PCCFCFCDHGDBEDDP,0,--,,--,--,311.956,613.926,432.525,32.013,434.206,67.6049,33,,,Car,No,Street,One-off payment,,,,,,,,,
7829298,645,2016-02-19 08:40:35 UTC,2016-02-19 08:51:37 UTC,,,Asia/Singapore,662,1.341791374,103.964158,,,Car/Van,,algorithm_generated,GPS,TRUE,2016-03-23 03:55:27 UTC,2814258,FALSE,gwxFk_uxRpAsH`c@_zAspCaxI_j@ctBoQ}fAw@kCgRwt@qE}[uBeEsuBypCo_AzMs@sWmH~B,PCHFED@DICHGFP,,Home,,--,--,65,941.02,214.21,94.971,65,280.496,37,,,Car,No,Street,One-off payment,,,,,,,,,
7829299,645,2016-02-19 09:43:05 UTC,2016-02-19 13:25:50 UTC,,,Asia/Singapore,13365,1.353229132,103.945151,,,Foot,Default,algorithm_generated,GPS,TRUE,2016-03-23 03:56:37 UTC,2814328,FALSE,eaeG}npyRegAbvBVK,PBP,,Shopping,Social,--,--,65,824.253,134.174,100,65,126.665,426,,,,,,,,,,,,,,,
7836397,645,2016-02-19 13:41:33 UTC,2016-02-19 13:43:55 UTC,,,Asia/Singapore,142,1.335894382,103.9611505,,,LRT/MRT,Car/Van,algorithm_generated,GPS,TRUE,2016-03-23 03:57:13 UTC,2739385,FALSE,shgGexlyRW~Ay@qGj]mObLsMzFeCrIuHhQaM|@{@p]wCxGPxNhOrHtJtHxNtDzNd@`D_@qC[}A_Tgc@}AqAmAkG}Gsi@qNdB,PDEEDCBAFIEBFDAI@CCEBFP,,Change Mode/Transfer,Home,--,--,65,203.211,79.5485,0,65,42.4157,19,,,,,,,,,,,,,,,
7836400,645,2016-02-19 13:55:07 UTC,2016-02-20 10:50:00 UTC,,,Asia/Singapore,75293,1.341634262,103.9639468,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 03:57:25 UTC,2739397,FALSE,i|cGe|oyRQzAeRmDgAb@^_CqDkFo@z@aA@cDwCuAcB`Ah@,PDCFDEBDADP,,Home,,--,--,65,736.208,116.42,22.1576,65,121.794,716,,,,,,,,,,,,,,,
7836400,645,2016-02-19 13:55:07 UTC,2016-02-20 10:50:00 UTC,,,Asia/Singapore,75293,1.341634262,103.9639468,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 03:57:25 UTC,2739397,FALSE,i|cGe|oyRQzAeRmDgAb@^_CqDkFo@z@aA@cDwCuAcB`Ah@,PDCFDEBDADP,,Home,,--,--,65,736.208,116.42,22.1576,65,121.794,716,,,,,,,,,,,,,,,
7836704,645,2016-02-20 10:52:04 UTC,2016-02-20 11:27:55 UTC,,,Asia/Singapore,2151,1.341818691,103.9617261,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 03:58:24 UTC,2736763,FALSE,e`eGsmpyRzAhGoAdAmD^|BjA,PECEP,,Education,,--,--,65,639.962,106.451,42.457,65,95.7489,132,,,,,,,,,,,,,,,
7837012,645,2016-02-20 11:47:12 UTC,2016-02-20 11:51:20 UTC,,,Asia/Singapore,248,1.33787507,103.9639158,,,Foot,Default,algorithm_generated,GPS,FALSE,2016-03-23 03:58:33 UTC,2734367,FALSE,iaeGw_pyR{A_Fb@{@pGsHyElAlBUlABf@}@sAIv@ThKVlAg@yHKpBd@zHdC,PEAEDACDFBCDF@P,,Change Mode/Transfer,,--,--,65,928.406,246.404,237.054,157.616,248.633,23,,,,,,,,,,,,,,,
7837014,645,2016-02-20 11:52:02 UTC,2016-02-20 12:11:20 UTC,,,Asia/Singapore,1158,1.335341903,103.9633309,,,Foot,Car/Van,algorithm_generated,GPS,TRUE,2016-03-23 03:58:48 UTC,2734382,FALSE,uhdGmmpyRjDhBlIH,PCP,,Meal/Eating Break,Shopping,--,--,65,848.311,254.897,345.318,150.367,243.86,101,,,,,,,,,,,,,,,
7851626,645,2016-02-20 12:22:22 UTC,2016-02-22 01:00:33 UTC,,,Asia/Singapore,131891,1.34208464,103.9643373,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 03:58:56 UTC,2601492,FALSE,{xcGyipyRuAk@oAJe@qBcBlC{@c@}@]yBw@}N}AxHWjDV`ADiFOj@lAiGuBuB]cAEgEhB,PBDDE?@CGB?DDDAEBP,,Home,,--,--,65,965.596,131.764,73.568,65,140.04,1470,,,,,,,,,,,,,,,
7851626,645,2016-02-20 12:22:22 UTC,2016-02-22 01:00:33 UTC,,,Asia/Singapore,131891,1.34208464,103.9643373,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 03:58:56 UTC,2601492,FALSE,{xcGyipyRuAk@oAJe@qBcBlC{@c@}@]yBw@}N}AxHWjDV`ADiFOj@lAiGuBuB]cAEgEhB,PBDDE?@CGB?DDDAEBP,,Home,,--,--,65,965.596,131.764,73.568,65,140.04,1470,,,,,,,,,,,,,,,
7852004,645,2016-02-22 01:02:37 UTC,2016-02-22 03:05:21 UTC,,,Asia/Singapore,7364,1.340920229,103.9631152,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 03:59:19 UTC,2596417,FALSE,_ceGappyRtAd@t@r@NtBjAb@,PACCP,,Education,,--,--,65,561.725,99.3085,0,65,90.3592,111,,,,,,,,,,,,,,,
7854205,645,2016-02-22 03:08:48 UTC,2016-02-22 08:24:16 UTC,,,Asia/Singapore,18928,1.342153194,103.9641219,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 03:59:28 UTC,2573307,FALSE,w{dGmhpyRoAtAiBwFe@u@{@cAdAv@_@X,PDB@DCP,,Home,,--,--,65,946.55,106.658,3.6301,65,118.228,333,,,,,,,,,,,,,,,
7854715,645,2016-02-22 08:26:24 UTC,2016-02-22 10:18:04 UTC,,,Asia/Singapore,6700,1.340571653,103.9625579,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 03:59:46 UTC,2570642,FALSE,mceGwnpyRzBdB~DrE,PAP,,Education,,--,--,65,861.116,149.813,112.076,65,159.953,173,,,,,,,,,,,,,,,
7856161,645,2016-02-22 10:21:31 UTC,2016-02-22 10:25:39 UTC,,,Asia/Singapore,248,1.339139491,103.9617753,,,Foot,,algorithm_generated,GPS,FALSE,2016-03-23 04:00:09 UTC,2554454,FALSE,qydG}dpyRbA}Be@nBx@{BbJJ{CxG,PDBDFP,,--,,--,--,69.9019,430.953,223.059,180.072,212.633,103.547,26,,,,,,,,,,,,,,,
7856163,645,2016-02-22 10:27:44 UTC,2016-02-22 10:29:06 UTC,,,Asia/Singapore,82,1.335914203,103.9607615,,,Foot,,algorithm_generated,GPS,FALSE,2016-03-23 04:00:16 UTC,2554461,FALSE,qpdGa`pyRzDfAlFv@|Dv@ZP,PAA@P,,--,,--,--,65,313.412,208.8,248.412,292.79,117.606,10,,,,,,,,,,,,,,,
7856164,645,2016-02-22 10:31:11 UTC,2016-02-22 11:20:06 UTC,,,Asia/Singapore,2935,1.335015837,103.962172,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:00:28 UTC,2554473,FALSE,m|cGwyoyRHoAhDiE,PCP,,Meal/Eating Break,,--,--,65,979.02,135.973,104.599,65,150.395,186,,,,,,,,,,,,,,,
7864434,645,2016-02-22 11:22:10 UTC,2016-02-22 11:23:33 UTC,,,Asia/Singapore,83,1.336754951,103.9635333,,,Foot,,algorithm_generated,GPS,FALSE,2016-03-23 04:00:30 UTC,2463587,FALSE,yvcGqbpyRuDgBeDgD,PBP,,--,,--,--,65,285.063,119.374,74.761,66.6741,76.5989,13,,,,,,,,,,,,,,,
7864435,645,2016-02-22 11:24:14 UTC,2016-02-22 11:28:15 UTC,,,Asia/Singapore,241,1.338650187,103.9643519,,,Foot,,algorithm_generated,GPS,FALSE,2016-03-23 04:00:34 UTC,2463591,FALSE,uadGakpyR{JcD,PP,,--,,--,--,65,317.849,213.056,190.355,242.265,97.0369,24,,,,,,,,,,,,,,,
7864437,645,2016-02-22 11:33:54 UTC,2016-02-24 00:37:21 UTC,,,Asia/Singapore,133407,1.341927956,103.9642417,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:00:42 UTC,2463599,FALSE,qmdGeppyR{Bo@uBHpA[uHaAEvBk@pAReDStCcAHaAi@,PBBDEBDEDBP,,Home,,--,--,65,978.138,129.626,75.951,65,137.32,1483,,,,,,,,,,,,,,,
7864437,645,2016-02-22 11:33:54 UTC,2016-02-24 00:37:21 UTC,,,Asia/Singapore,133407,1.341927956,103.9642417,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:00:42 UTC,2463599,FALSE,qmdGeppyR{Bo@uBHpA[uHaAEvBk@pAReDStCcAHaAi@,PBBDEBDEDBP,,Home,,--,--,65,978.138,129.626,75.951,65,137.32,1483,,,,,,,,,,,,,,,
7873837,645,2016-02-24 00:40:47 UTC,2016-02-24 01:06:26 UTC,,,Asia/Singapore,1539,1.340524955,103.9628363,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:01:37 UTC,2382055,FALSE,_beGoopyRpBr@v@h@}A`BpBsDF`EpAjA,PADEDCP,,Education,,--,--,65,331.166,78.3643,0,65,53.5367,49,,,,,,,,,,,,,,,
7874228,645,2016-02-24 13:53:37 UTC,2016-02-24 13:58:29 UTC,,,Asia/Singapore,292,1.334925514,103.9621514,,,Default,,algorithm_generated,GPS,TRUE,2016-03-23 04:01:57 UTC,2379672,FALSE,gydGufpyR~a@fC,PP,,Personal Errand/Task,Home,--,--,65,180.012,102.582,100,69.8045,46.3668,12,,,,,,,,,,,,,,,
7874229,645,2016-02-24 14:07:23 UTC,2016-02-24 14:12:12 UTC,,,Asia/Singapore,289,1.356580333,103.9870752,,,Car/Van,,algorithm_generated,GPS,TRUE,2016-03-23 04:02:38 UTC,2379713,FALSE,gvcGmbpyReA|@eBgAybC_gDm@rAk@lDrCnC,PDDFADP,,Personal Errand/Task,,--,--,65,407.066,189.966,250.733,192.99,121.35,31,,,Car,No,Street,One-off payment,,,,,,,,,
7874230,645,2016-02-24 14:14:58 UTC,2016-02-24 14:43:51 UTC,,,Asia/Singapore,1733,1.354713172,103.9867391,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:02:51 UTC,2379726,FALSE,s}gGe~tyRr@kA~D|A`Cp@,PD@P,,Personal Errand/Task,,--,--,43.9944,969.141,201.199,260.372,125.633,188.549,117,,,,,,,,,,,,,,,
7878817,645,2016-02-24 15:05:14 UTC,2016-02-24 16:31:38 UTC,,,Asia/Singapore,5184,1.281432112,103.8402941,1.280059164,103.8399508,Car/Van,,user_changed,GPS,TRUE,2016-03-23 04:03:12 UTC,2335025,FALSE,}qgGa|tyR_R}K_Gp@xjA|yExIfM|B`H`jBxzFjMtm@d@`DlTjpB{E`_Dx@pB`gG|hB,PEGFE?EHAFCJP,1,Home,,--,--,65,924.993,125.352,100,65,124.615,177,,,Car,No,Street,One-off payment,,,,,,,,,
7878817,645,2016-02-24 15:05:14 UTC,2016-02-24 16:31:38 UTC,,,Asia/Singapore,5184,1.281432112,103.8402941,1.280059164,103.8399508,Car/Van,,user_changed,GPS,TRUE,2016-03-23 04:03:12 UTC,2335025,FALSE,}qgGa|tyR_R}K_Gp@xjA|yExIfM|B`H`jBxzFjMtm@d@`DlTjpB{E`_Dx@pB`gG|hB,PEGFE?EHAFCJP,1,Home,,--,--,65,924.993,125.352,100,65,124.615,177,,,Car,No,Street,One-off payment,,,,,,,,,
7879008,645,2016-02-25 03:19:09 UTC,2016-02-25 05:49:21 UTC,,,Asia/Singapore,9012,1.280117771,103.8400415,,,Default,,algorithm_generated,GPS,TRUE,2016-03-23 04:09:56 UTC,2332752,FALSE,i_yFufxxRKQ,PP,,Home,,--,--,65,630.074,179.709,10.805,165,66.9326,198,,,,,,,,,,,,,,,
7879865,645,2016-02-25 05:57:39 UTC,2016-02-25 08:03:28 UTC,,,Asia/Singapore,7549,1.265078065,103.8215513,,,Car/Van,,algorithm_generated,GPS,TRUE,2016-03-23 04:10:26 UTC,2322883,FALSE,u_yFggxxRwAcAv_BttB,PDP,,Meal/Eating Break,Personal Errand/Task,--,--,65,929.147,181.178,177.174,65,189.897,343,,,Car,No,Street,One-off payment,,,,,,,,,
7881221,645,2016-02-25 08:16:33 UTC,2016-02-25 08:18:37 UTC,,,Asia/Singapore,124,1.279643218,103.8394892,1.279375064,103.8393605,LRT/MRT,Bus,user_changed,GPS,TRUE,2016-03-23 04:11:26 UTC,2311224,FALSE,uavFustxR_sAirBmCnA]n@,PEBP,,Change Mode/Transfer,Home,--,--,10,585.723,170.54,485.723,129.379,195.438,6,,,,,,,,,,,,,,,
7881222,645,2016-02-25 08:20:05 UTC,2016-02-25 08:21:22 UTC,,,Asia/Singapore,77,1.280770755,103.8405464,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:11:06 UTC,2311204,FALSE,a{xF_cxxRwGkF,PP,,Home,,--,--,10,233.846,93.321,185.676,40,87.7426,12,,,,,,,,,,,,,,,
7881223,645,2016-02-25 08:53:06 UTC,2016-02-25 10:35:45 UTC,,,Asia/Singapore,6159,1.280228254,103.8401895,,,Default,,algorithm_generated,GPS,FALSE,2016-02-25 13:55:42 UTC,13480,FALSE,ycyFkjxxRiPeNzLtNkAhCfHqA,PGEEP,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
7882558,645,2016-02-25 11:10:30 UTC,2016-02-25 11:13:41 UTC,,,Asia/Singapore,191,1.327550075,103.9465559,,,LRT/MRT,,algorithm_generated,GPS,TRUE,2016-03-23 04:11:59 UTC,2297476,FALSE,k`yFchxxRyCKscEynEcUwi@_BaIqHocAqFkg@uBuUeA{f@wFyh@oCsc@wCoHwF{g@wBe`@mAk[AiGKyAeFqHeGyUj@zB[kA,PDFICCADDCEDEBAAFDCDP,,Education,,--,--,65,186.681,139.763,29.401,165,49.4302,17,,,,,,,,,,,,,,,
7882559,645,2016-02-25 11:18:13 UTC,2016-02-25 11:22:18 UTC,,,Asia/Singapore,245,1.334585411,103.9624864,,,LRT/MRT,Car/Van,algorithm_generated,GPS,TRUE,2016-03-23 04:12:27 UTC,2297504,FALSE,ehbG}`myR}N{`@_[u`A,PBP,,Change Mode/Transfer,,--,--,10,165,79.9736,0,65,37.8334,25,,,,,,,,,,,,,,,
7882561,645,2016-02-25 11:25:04 UTC,2016-02-25 11:43:20 UTC,,,Asia/Singapore,1096,1.335277065,103.9646257,,,Foot,,algorithm_generated,GPS,FALSE,2016-03-23 04:12:30 UTC,2297507,FALSE,ctcGodpyRImFvCoAwGmB,PDEP,,--,,--,--,65,417.328,143.363,185.2,65,114.119,54,,,,,,,,,,,,,,,
7884150,645,2016-02-25 11:53:00 UTC,2016-02-25 19:45:43 UTC,,,Asia/Singapore,28363,1.341981876,103.9642849,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:12:46 UTC,2290891,FALSE,mxcG{qpyRiBz@aAxAxAs@aG|AaC{@oDeB_AIy@gAp@u@_C|@{Ak@i@iAy@}@oHbH,PBCDF@BDCDCDAFP,,Home,,--,--,65,928.559,142.327,85.73,65,156.656,541,,,,,,,,,,,,,,,
7884150,645,2016-02-25 11:53:00 UTC,2016-02-25 19:45:43 UTC,,,Asia/Singapore,28363,1.341981876,103.9642849,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:12:46 UTC,2290891,FALSE,mxcG{qpyRiBz@aAxAxAs@aG|AaC{@oDeB_AIy@gAp@u@_C|@{Ak@i@iAy@}@oHbH,PBCDF@BDCDCDAFP,,Home,,--,--,65,928.559,142.327,85.73,65,156.656,541,,,,,,,,,,,,,,,
7891032,645,2016-02-26 02:21:44 UTC,2016-02-26 02:43:56 UTC,,,Asia/Singapore,1332,1.340219559,103.9615565,,,Default,,algorithm_generated,GPS,TRUE,2016-03-23 04:13:22 UTC,2251659,FALSE,kbeGwopyR`J`P,PP,,Home,,--,--,65,494.976,136.768,78.16,73.1885,128.64,54,,,,,,,,,,,,,,,
7891463,645,2016-02-26 02:45:58 UTC,2016-02-26 05:49:02 UTC,,,Asia/Singapore,10984,1.341797175,103.9638323,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:13:32 UTC,2248967,FALSE,iwdGu~oyR}AeH}EaD,PDP,,Home,,--,--,65,941.894,161.411,111.063,65,183.461,361,,,,,,,,,,,,,,,
7893031,645,2016-02-26 05:51:47 UTC,2016-02-26 07:08:38 UTC,,,Asia/Singapore,4611,1.340313219,103.9627112,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:13:45 UTC,2238759,FALSE,eaeG}lpyR`AfAjCn@j@v@fAfDYwB,PBDADP,,Home,,--,--,65,865.821,186.717,178.952,109.025,165.491,370,,,,,,,,,,,,,,,
7893755,645,2016-02-26 07:11:23 UTC,2016-02-26 08:14:29 UTC,,,Asia/Singapore,3786,1.341750645,103.9645538,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:13:55 UTC,2233672,FALSE,}wdG}epyRqEkDeBmAh@`Ar@YeA}C,P@DDCP,,Home,,--,--,65,808.791,126.026,100,65,121.632,122,,,,,,,,,,,,,,,
7894147,645,2016-02-26 08:46:51 UTC,2016-02-26 08:47:52 UTC,,,Asia/Singapore,61,1.275426864,103.7946786,,,Car/Van,,algorithm_generated,GPS,TRUE,2016-03-23 04:14:38 UTC,2228921,FALSE,}`eGmqpyRfAfCIrChCnC}Bk@GoBi@aAhH^rFuEbGeKhXiBlc@IrBeNhtBneF~Njp@jKhc@pEbSle@zyBttCp}HH`Ov@nb@ti@pmAl@~DNpBSpAEx@s@z@WiCKlEQpACbAsC|C@jAS`AcAdC]|AY~@CbBu@f@kAtCa@|@Kv@k@r@y@pDk@dAgBdCk@jAi@~@g@t@o@fAe@p@cAbCJv@SbGc@t@i@|FuB`Le@p@i@dCiB|B_@j@iCvDn@nAl@nAH~@QfAm@`CkBjEwA|BUt@e@rE\\rB]dEiAxDK~Ag@vA,PCCFDBFECFCFIFA@BGJAFD@H?BEDA@DDABA?BDB?AABC@@?@??AFACBBEAC@?D?BE?BAADBBCAAP,,Change Mode/Transfer,,--,--,65,65,65,0,65,0,10,,,Car,No,Driveway,One-off payment,,,,,,,,,
7894148,645,2016-02-26 08:48:32 UTC,2016-02-26 09:34:18 UTC,,,Asia/Singapore,2746,1.274800517,103.7966509,,,Foot,Car/Van,algorithm_generated,GPS,TRUE,2016-03-23 04:14:45 UTC,2228928,FALSE,kbxFukoxRn@yEjAqD,PBP,,Personal Errand/Task,,--,--,10,527.969,139.237,110.001,106.964,98.9652,222,,,,,,,,,,,,,,,
7894679,645,2016-02-26 09:41:12 UTC,2016-02-26 09:48:26 UTC,,,Asia/Singapore,434,1.272796727,103.8022166,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:14:53 UTC,2222350,FALSE,o~wFaxoxRr@oCi@iDL{@nDmJ`A[p@yCtA}D,PCBDCCAP,,Change Mode/Transfer,,--,--,65,803.073,322.225,504.349,198.643,227.085,34,,,,,,,,,,,,,,,
7894682,645,2016-02-26 09:58:47 UTC,2016-02-26 10:29:28 UTC,,,Asia/Singapore,1841,1.265163286,103.8218391,,,LRT/MRT,Car/Van,algorithm_generated,GPS,TRUE,2016-03-23 04:15:09 UTC,2222366,FALSE,}qwFyzpxRpKap@bb@qhA,PEP,,Meal/Eating Break,Social,--,--,65,988.961,273.203,246.934,196.499,235.261,136,,,,,,,,,,,,,,,
7894776,645,2016-02-26 10:32:55 UTC,2016-02-26 12:00:50 UTC,,,Asia/Singapore,5275,1.263491414,103.8230973,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:15:22 UTC,2221480,FALSE,gbvFmutxRzCb@k@tAhAq@pCmBhBq@gBcD,PDE?AEP,,Meal/Eating Break,,--,--,65,919.784,167.929,119.049,71.5927,168.744,176,,,,,,,,,,,,,,,
7895262,645,2016-02-26 12:02:54 UTC,2016-02-26 12:07:01 UTC,,,Asia/Singapore,247,1.265162478,103.8223246,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:15:29 UTC,2216362,FALSE,ywuFi}txR{BdDNlCiCKwAmC,PCEDP,,Change Mode/Transfer,,--,--,65,787.178,285.244,229.6,313.372,197.2,24,,,,,,,,,,,,,,,
7895264,645,2016-02-26 12:10:29 UTC,2016-02-26 12:11:31 UTC,,,Asia/Singapore,62,1.255647703,103.8208141,,,LRT/MRT,Car/Van,algorithm_generated,GPS,TRUE,2016-03-23 04:15:40 UTC,2216373,FALSE,gbvFoxtxRs@iBzPjEve@zBnCnA,PDDCP,,Change Mode/Transfer,,--,--,65,65,65,0,65,0,5,,,,,,,,,,,,,,,
7895265,645,2016-02-26 12:12:54 UTC,2016-02-26 12:37:43 UTC,,,Asia/Singapore,1489,1.251318818,103.8178317,,,LRT/MRT,,algorithm_generated,GPS,TRUE,2016-03-23 04:16:02 UTC,2216395,FALSE,wftFaotxR~GpG`Q`I,PCP,,Entertainment,,--,--,65,930.16,216.355,239.91,165,189.757,133,,,,,,,,,,,,,,,
7895624,645,2016-02-26 12:44:38 UTC,2016-02-26 13:11:55 UTC,,,Asia/Singapore,1637,1.264813272,103.8221655,,,Foot,Car/Van,algorithm_generated,GPS,TRUE,2016-03-23 04:16:16 UTC,2213713,FALSE,uksFm|sxR}K_FeCu@uEcJeCv@mh@kIuGmB_Gz@v@|A,PAEFDCEDP,,Change Mode/Transfer,,--,--,65,966.986,167.715,128.918,120.799,153.544,127,,,,,,,,,,,,,,,
7902255,645,2016-02-26 13:27:23 UTC,2016-02-27 05:08:28 UTC,,,Asia/Singapore,56465,1.280319543,103.840281,,,LRT/MRT,Bus,algorithm_generated,GPS,TRUE,2016-03-23 04:16:21 UTC,2163005,FALSE,a`vFowtxRaaBspBd@J,PCP,,Home,,--,--,65,754.442,113.34,83.023,65,90.2834,493,,,,,,,,,,,,,,,
7902255,645,2016-02-26 13:27:23 UTC,2016-02-27 05:08:28 UTC,,,Asia/Singapore,56465,1.280319543,103.840281,,,LRT/MRT,Bus,algorithm_generated,GPS,TRUE,2016-03-23 04:16:21 UTC,2163005,FALSE,a`vFowtxRaaBspBd@J,PCP,,Home,,--,--,65,754.442,113.34,83.023,65,90.2834,493,,,,,,,,,,,,,,,
7903336,645,2016-02-27 05:10:33 UTC,2016-02-27 05:57:47 UTC,,,Asia/Singapore,2834,1.282218247,103.8419627,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:16:46 UTC,2154949,FALSE,}`yFwhxxR_HiGhBp@eEwB,PDCP,,Meal/Eating Break,,--,--,65,705.59,118.809,74.068,65,122.629,103,,,,,,,,,,,,,,,
7913449,645,2016-02-27 05:59:51 UTC,2016-02-27 08:21:08 UTC,,,Asia/Singapore,8477,1.28000945,103.8399821,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:16:54 UTC,2064961,FALSE,ylyFgsxxRzIpIA{@~AtB,PCBP,,Home,,--,--,65,644.789,123.864,100,65,94.5682,144,,,,,,,,,,,,,,,
7913496,645,2016-02-27 10:08:13 UTC,2016-02-27 12:30:46 UTC,,,Asia/Singapore,8553,1.304331113,103.8316819,,,LRT/MRT,,algorithm_generated,GPS,TRUE,2016-03-23 04:17:09 UTC,2064669,FALSE,__yF{fxxRawCzr@,PP,,Shopping,Entertainment,--,--,65,935.192,153.242,101.624,65,177.866,554,,,,,,,,,,,,,,,
7913585,645,2016-02-28 04:32:58 UTC,2016-02-28 04:39:30 UTC,,,Asia/Singapore,392,1.279641512,103.8395758,,,Default,,algorithm_generated,GPS,TRUE,2016-03-23 04:17:27 UTC,2063206,FALSE,aw}F_svxRhyCip@,PP,,Change Mode/Transfer,Home,--,--,65,465.264,234.513,298.676,165,149.354,29,,,,,,,,,,,,,,,
7913587,645,2016-02-28 04:42:58 UTC,2016-02-28 05:57:45 UTC,,,Asia/Singapore,4487,1.282660013,103.8423385,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:17:34 UTC,2063213,FALSE,w|xFidxxRs@cApAv@aFkFaAEiBgAkFaF,PDBCBCP,,Meal/Eating Break,,--,--,65,710.905,132.464,100,65,127.706,282,,,,,,,,,,,,,,,
7913663,645,2016-02-28 06:01:12 UTC,2016-02-28 06:02:24 UTC,,,Asia/Singapore,72,1.280030931,103.839731,,,Foot,,algorithm_generated,GPS,TRUE,2016-03-23 04:17:42 UTC,2062012,FALSE,soyFquxxRbEdD~AXHlB~ExE,PBDCP,,Home,,--,--,65,315.346,215.594,72.807,242.539,110.084,9,,,,,,,,,,,,,,,
