Travel ID,User ID,Travel/Stop,Trip Index,Start Time,End Time,Duration (Seconds),Start Lat,Start Lon,End Lat,End Lon,Final Mode,Predicted Mode,Main Activity,Validated?
7891944-7901928,644,Travel,118,2016-02-26 09:52:04 UTC,2016-02-26 09:55:07 UTC,183.0,1.3401129,103.9628616,1.341701731755991,103.96376775367082,Foot,,,true
7901928,644,Stop,,2016-02-26 09:55:07 UTC,2016-02-27 02:42:22 UTC,60435,,,1.341701732,103.9637678,Foot,,Other Home,TRUE
7901928-7902516,644,Travel,119,2016-02-27 02:42:22 UTC,2016-02-27 02:55:00 UTC,758.0,1.341701731755991,103.96376775367082,1.3314432967948258,103.94775726107493,Bus,Foot,,true
7902516,644,Stop,,2016-02-27 02:55:00 UTC,2016-02-27 03:58:29 UTC,3809,,,1.331443297,103.9477573,Bus,Foot,Meal/Eating Break,TRUE
7902516-7904969,644,Travel,120,2016-02-27 03:58:29 UTC,2016-02-27 04:07:43 UTC,554.0,1.3314432967948258,103.94775726107493,1.3427132688888892,103.96182786777779,Bus,Car/Van,,true
7904969,644,Stop,,2016-02-27 04:07:43 UTC,2016-02-27 04:09:03 UTC,80,,,1.342713269,103.9618279,Bus,Car/Van,Change Mode/Transfer,TRUE
7904969-7904970,644,Travel,120,2016-02-27 04:09:03 UTC,2016-02-27 04:11:14 UTC,131.0,1.3427132688888892,103.96182786777779,1.3413018742857141,103.96212048,Foot,,,true
7904970,644,Stop,,2016-02-27 04:11:14 UTC,2016-02-27 04:12:26 UTC,72,,,1.341301874,103.9621205,Foot,,Change Mode/Transfer,TRUE
7904970-7904971,644,Travel,120,2016-02-27 04:12:26 UTC,2016-02-27 04:12:56 UTC,30.0,1.3413018742857141,103.96212048,1.3401839157142856,103.96104667142858,Foot,,,true
7904971,644,Stop,,2016-02-27 04:12:56 UTC,2016-02-27 04:14:04 UTC,68,,,1.340183916,103.9610467,Foot,,Change Mode/Transfer,TRUE
7904971-7904972,644,Travel,120,2016-02-27 04:14:04 UTC,2016-02-27 04:21:17 UTC,433.0,1.3401839157142856,103.96104667142858,1.3415240462704012,103.96516298649763,Foot,,,true
7904972,644,Stop,,2016-02-27 04:21:17 UTC,2016-02-27 10:38:16 UTC,22619,,,1.341524046,103.965163,Foot,,Other Home,TRUE
7904972-7906468,644,Travel,121,2016-02-27 10:38:16 UTC,2016-02-27 11:25:19 UTC,2823.0,1.3415240462704012,103.96516298649763,1.3950578666153848,103.90567162076923,Bus,Car/Van,,true
7906468,644,Stop,,2016-02-27 11:25:19 UTC,2016-02-27 11:34:04 UTC,525,,,1.395057867,103.9056716,Bus,Car/Van,Change Mode/Transfer,TRUE
7906468-7906470,644,Travel,121,2016-02-27 11:34:04 UTC,2016-02-27 11:42:15 UTC,491.0,1.3950578666153848,103.90567162076923,1.3980767,103.91584820000003,Bus,Car/Van,,true
7906470,644,Stop,,2016-02-27 11:42:15 UTC,2016-02-27 11:47:37 UTC,322,,,1.3980767,103.9158482,Bus,Car/Van,Home,TRUE
7906470-7906473,644,Travel,122,2016-02-27 11:47:37 UTC,2016-02-27 11:52:41 UTC,304.0,1.3980767,103.91584820000003,1.3997370075,103.91587340791668,Foot,,,true
7906473,644,Stop,,2016-02-27 11:52:41 UTC,2016-02-27 12:05:15 UTC,754,,,1.399737008,103.9158734,Foot,,Meal/Eating Break,TRUE
7906473-7906476,644,Travel,123,2016-02-27 12:05:15 UTC,2016-02-27 12:07:07 UTC,112.0,1.3997370075,103.91587340791668,1.3980767,103.91584820000003,Foot,,,true
7906476,644,Stop,,2016-02-27 12:07:07 UTC,2016-02-27 15:47:01 UTC,13194,,,1.3980767,103.9158482,Foot,,Home,TRUE
7907058-7912407,644,Travel,124,2016-02-27 16:39:19 UTC,2016-02-27 16:53:20 UTC,841.0,1.3576245541381637,103.94528337165617,1.3980767,103.91584820000003,Car/Van,,,true
7912407,644,Stop,,2016-02-27 16:53:20 UTC,2016-02-28 04:11:27 UTC,40687,,,1.3980767,103.9158482,Car/Van,,Home,TRUE
7912407-7913234,644,Travel,125,2016-02-28 04:11:27 UTC,2016-02-28 04:37:11 UTC,1544.0,1.3980767,103.91584820000003,1.3539800269117648,103.95520774269609,Car/Van,,,true
7913234,644,Stop,,2016-02-28 04:37:11 UTC,2016-02-28 04:39:45 UTC,154,,,1.353980027,103.9552077,Car/Van,,Change Mode/Transfer,TRUE
7913234-7913236,644,Travel,125,2016-02-28 04:39:45 UTC,2016-02-28 04:44:25 UTC,280.0,1.3539800269117648,103.95520774269609,1.3530029289714474,103.95368225421643,Foot,,,true
7913236,644,Stop,,2016-02-28 04:44:25 UTC,2016-02-28 05:45:57 UTC,3692,,,1.353002929,103.9536823,Foot,,To Accompany Someone,TRUE
7913236-7924936,644,Travel,126,2016-02-28 05:45:57 UTC,2016-02-28 05:58:41 UTC,764.0,1.3530029289714474,103.95368225421643,1.3424141412466195,103.96419231310946,Car/Van,,,true
7924936,644,Stop,,2016-02-28 05:58:41 UTC,2016-02-29 03:20:33 UTC,76912,,,1.342414141,103.9641923,Car/Van,,Other Home,TRUE
7924936-7926080,644,Travel,127,2016-02-29 03:20:33 UTC,2016-02-29 03:23:52 UTC,199.0,1.3424141412466195,103.96419231310946,1.3401129,103.9628616,Foot,,,true
7926080,644,Stop,,2016-02-29 03:23:52 UTC,2016-02-29 03:30:34 UTC,402,,,1.3401129,103.9628616,Foot,,Education,TRUE
7926080-7926083,644,Travel,128,2016-02-29 03:30:34 UTC,2016-02-29 03:31:34 UTC,60.0,1.3401129,103.9628616,1.3396449284081657,103.96230533130428,Car/Van,,,true
7926083,644,Stop,,2016-02-29 03:31:34 UTC,2016-02-29 09:26:17 UTC,21283,,,1.339644928,103.9623053,Car/Van,,Education,TRUE
7926083-7935606,644,Travel,129,2016-02-29 09:26:17 UTC,2016-02-29 09:27:58 UTC,101.0,1.3396449284081657,103.96230533130428,1.3421968358079899,103.96432350515505,Foot,,,true
7935606,644,Stop,,2016-02-29 09:27:58 UTC,2016-03-01 04:53:02 UTC,69904,,,1.342196836,103.9643235,Foot,,Other Home,TRUE
7935606-7935841,644,Travel,130,2016-03-01 04:53:02 UTC,2016-03-01 04:55:32 UTC,150.0,1.3421968358079899,103.96432350515505,1.3401129,103.9628616,Foot,,,true
7935841,644,Stop,,2016-03-01 04:55:32 UTC,2016-03-01 05:34:40 UTC,2348,,,1.3401129,103.9628616,Foot,,Education,TRUE
8561770-8562342,644,Travel,131,2016-05-20 03:22:39 UTC,2016-05-20 03:28:47 UTC,368.0,1.3397973655555555,103.9609100911111,1.342047249634195,103.96396792538712,Foot,,,true
8562342,644,Stop,,2016-05-20 03:28:47 UTC,2016-05-20 07:19:46 UTC,13859,,,1.34204725,103.9639679,Foot,,Other Home,TRUE
8562342-8567247,644,Travel,132,2016-05-20 07:19:46 UTC,2016-05-20 15:55:06 UTC,30920.0,1.342047249634195,103.96396792538712,1.342440653457447,103.96441111356383,Foot,,,true
8567247,644,Stop,,2016-05-20 15:55:06 UTC,2016-05-21 01:55:34 UTC,36028,,,1.342440653,103.9644111,Foot,,Other Home,TRUE
8567247-8567557,644,Travel,133,2016-05-21 01:55:34 UTC,2016-05-21 02:11:02 UTC,928.0,1.342440653457447,103.96441111356383,1.334919014375,103.96240843239582,Foot,,,true
8567557,644,Stop,,2016-05-21 02:11:02 UTC,2016-05-21 02:57:48 UTC,2806,,,1.334919014,103.9624084,Foot,,Change Mode/Transfer,TRUE
8567557-8567894,644,Travel,133,2016-05-21 02:57:48 UTC,2016-05-21 03:05:34 UTC,466.0,1.334919014375,103.96240843239582,1.3274393703333331,103.94691534033335,LRT/MRT,Car/Van,,true
8567894,644,Stop,,2016-05-21 03:05:34 UTC,2016-05-21 03:07:34 UTC,120,,,1.32743937,103.9469153,LRT/MRT,Car/Van,Change Mode/Transfer,TRUE
8567894-8567895,644,Travel,133,2016-05-21 03:07:34 UTC,2016-05-21 03:19:14 UTC,700.0,1.3274393703333331,103.94691534033335,1.3543367114285716,103.94395550714286,LRT/MRT,,,true
8567895,644,Stop,,2016-05-21 03:19:14 UTC,2016-05-21 03:26:21 UTC,427,,,1.354336711,103.9439555,LRT/MRT,,Change Mode/Transfer,TRUE
8567895-8567897,644,Travel,133,2016-05-21 03:26:21 UTC,2016-05-21 03:41:48 UTC,927.0,1.3543367114285716,103.94395550714286,1.39518076,103.90555937285714,Bus,Car/Van,,true
8567897,644,Stop,,2016-05-21 03:41:48 UTC,2016-05-21 03:45:20 UTC,212,,,1.39518076,103.9055594,Bus,Car/Van,Change Mode/Transfer,TRUE
8567897-8567899,644,Travel,133,2016-05-21 03:45:20 UTC,2016-05-21 03:55:41 UTC,621.0,1.39518076,103.90555937285714,1.39664800375,103.91497976062499,Bus,,,true
8567899,644,Stop,,2016-05-21 03:55:41 UTC,2016-05-21 03:56:58 UTC,77,,,1.396648004,103.9149798,Bus,,Change Mode/Transfer,TRUE
8567899-8567900,644,Travel,133,2016-05-21 03:56:58 UTC,2016-05-21 03:58:26 UTC,88.0,1.39664800375,103.91497976062499,1.3980767,103.91584820000003,Foot,,,true
8567900,644,Stop,,2016-05-21 03:58:26 UTC,2016-05-21 08:10:03 UTC,15097,,,1.3980767,103.9158482,Foot,,Home,TRUE
8567900-8576806,644,Travel,134,2016-05-21 08:10:03 UTC,2016-05-21 08:28:17 UTC,1094.0,1.3980767,103.91584820000003,1.4162437638095238,103.91490605428571,Bicycle,,,true
8576806,644,Stop,,2016-05-21 08:28:17 UTC,2016-05-21 08:32:52 UTC,275,,,1.416243764,103.9149061,Bicycle,,Sports/Exercise,TRUE
8576806-8576808,644,Travel,135,2016-05-21 08:32:52 UTC,2016-05-21 08:43:27 UTC,635.0,1.4162437638095238,103.91490605428571,1.4104159157291667,103.92347502385417,Bicycle,,,true
8576808,644,Stop,,2016-05-21 08:43:27 UTC,2016-05-21 08:51:21 UTC,474,,,1.410415916,103.923475,Bicycle,,Sports/Exercise,TRUE
8576808-8576811,644,Travel,136,2016-05-21 08:51:21 UTC,2016-05-21 08:57:48 UTC,387.0,1.4104159157291667,103.92347502385417,1.401919393,103.92972615079998,Bicycle,,,true
8576811,644,Stop,,2016-05-21 08:57:48 UTC,2016-05-21 09:03:44 UTC,356,,,1.401919393,103.9297262,Bicycle,,Sports/Exercise,TRUE
8576811-8576813,644,Travel,137,2016-05-21 09:03:44 UTC,2016-05-21 12:21:09 UTC,11845.0,1.401919393,103.92972615079998,1.3980767,103.91584820000003,Bicycle,,,true
8576813,644,Stop,,2016-05-21 12:21:09 UTC,2016-05-22 03:30:34 UTC,54565,,,1.3980767,103.9158482,Bicycle,,Home,TRUE
8576813-8576846,644,Travel,138,2016-05-22 03:30:34 UTC,2016-05-22 03:42:55 UTC,741.0,1.3980767,103.91584820000003,1.4067493277677694,103.90185374322058,Bicycle,,,true
8576846,644,Stop,,2016-05-22 03:42:55 UTC,2016-05-22 05:02:31 UTC,4776,,,1.406749328,103.9018537,Bicycle,,Meal/Eating Break,TRUE
8576846-8576944,644,Travel,139,2016-05-22 05:02:31 UTC,2016-05-22 05:09:52 UTC,441.0,1.4067493277677694,103.90185374322058,1.41059023,103.90660496565215,Bicycle,Foot,,true
8576944,644,Stop,,2016-05-22 05:09:52 UTC,2016-05-22 05:14:27 UTC,275,,,1.41059023,103.906605,Bicycle,Foot,Change Mode/Transfer,TRUE
8576944-8576945,644,Travel,139,2016-05-22 05:14:27 UTC,2016-05-22 05:22:38 UTC,491.0,1.41059023,103.90660496565215,1.3980767,103.91584820000003,Bicycle,,,true
8576945,644,Stop,,2016-05-22 05:22:38 UTC,2016-05-22 11:51:55 UTC,23357,,,1.3980767,103.9158482,Bicycle,,Home,TRUE
8576945-8577249,644,Travel,140,2016-05-22 11:51:55 UTC,2016-05-22 11:56:42 UTC,287.0,1.3980767,103.91584820000003,1.3969218947916668,103.91421089562499,Foot,,,true
8577249,644,Stop,,2016-05-22 11:56:42 UTC,2016-05-22 12:04:47 UTC,485,,,1.396921895,103.9142109,Foot,,Change Mode/Transfer,TRUE
8577249-8577251,644,Travel,140,2016-05-22 12:04:47 UTC,2016-05-22 12:20:56 UTC,969.0,1.3969218947916668,103.91421089562499,1.395521658,103.90476891758334,Bus,Car/Van,,true
8577251,644,Stop,,2016-05-22 12:20:56 UTC,2016-05-22 12:29:40 UTC,524,,,1.395521658,103.9047689,Bus,Car/Van,Change Mode/Transfer,TRUE
8577251-8577256,644,Travel,140,2016-05-22 12:29:40 UTC,2016-05-22 13:04:15 UTC,2075.0,1.395521658,103.90476891758334,1.34146814,103.96673825,Bus,Car/Van,,true
8577256,644,Stop,,2016-05-22 13:04:15 UTC,2016-05-22 13:05:42 UTC,87,,,1.34146814,103.9667383,Bus,Car/Van,Change Mode/Transfer,TRUE
8577256-8577257,644,Travel,140,2016-05-22 13:05:42 UTC,2016-05-22 13:08:44 UTC,182.0,1.34146814,103.96673825,1.3423698215094069,103.96469545325496,Foot,,,true
8577257,644,Stop,,2016-05-22 13:08:44 UTC,2016-05-23 04:56:22 UTC,56858,,,1.342369822,103.9646955,Foot,,Other Home,TRUE
8577257-8577841,644,Travel,141,2016-05-23 04:56:22 UTC,2016-05-23 04:59:16 UTC,174.0,1.3423698215094069,103.96469545325496,1.3401129,103.9628616,Foot,,,true
8577841,644,Stop,,2016-05-23 04:59:16 UTC,2016-05-23 05:28:06 UTC,1730,,,1.3401129,103.9628616,Foot,,Education,TRUE
8577841-8577842,644,Travel,142,2016-05-23 05:28:06 UTC,2016-05-23 05:31:05 UTC,179.0,1.3401129,103.9628616,1.3417952225469922,103.96344794548871,Foot,,,true
8577842,644,Stop,,2016-05-23 05:31:05 UTC,2016-05-23 09:26:26 UTC,14121,,,1.341795223,103.9634479,Foot,,Other Home,TRUE
8577842-8577847,644,Travel,143,2016-05-23 09:26:26 UTC,2016-05-23 09:29:33 UTC,187.0,1.3417952225469922,103.96344794548871,1.3401129,103.9628616,Foot,,,true
8577847,644,Stop,,2016-05-23 09:29:33 UTC,2016-05-23 10:02:44 UTC,1991,,,1.3401129,103.9628616,Foot,,Education,TRUE
8577847-8581558,644,Travel,144,2016-05-23 10:02:44 UTC,2016-05-23 10:05:32 UTC,168.0,1.3401129,103.9628616,1.341804949632453,103.96385229030125,Foot,,,true
8581558,644,Stop,,2016-05-23 10:05:32 UTC,2016-05-24 00:27:12 UTC,51700,,,1.34180495,103.9638523,Foot,,Other Home,TRUE
8581558-8592266,644,Travel,145,2016-05-24 00:27:12 UTC,2016-05-24 00:33:04 UTC,352.0,1.341804949632453,103.96385229030125,1.3409055892951254,103.96332191236465,Foot,,,true
8592266,644,Stop,,2016-05-24 00:33:04 UTC,2016-05-25 03:36:33 UTC,97409,,,1.340905589,103.9633219,Foot,,Education,TRUE
8592266-8592294,644,Travel,146,2016-05-25 03:36:33 UTC,2016-05-25 03:42:33 UTC,360.0,1.3409055892951254,103.96332191236465,1.3423719261106832,103.96453989939329,Foot,,,true
8592294,644,Stop,,2016-05-25 03:42:33 UTC,2016-05-25 08:18:42 UTC,16569,,,1.342371926,103.9645399,Foot,,Other Home,TRUE
8592294-8592299,644,Travel,147,2016-05-25 08:18:42 UTC,2016-05-25 08:50:02 UTC,1880.0,1.3423719261106832,103.96453989939329,1.3245371392278078,103.93003537434103,Bus,Car/Van,,true
8592299,644,Stop,,2016-05-25 08:50:02 UTC,2016-05-25 10:45:59 UTC,6957,,,1.324537139,103.9300354,Bus,Car/Van,Meal/Eating Break,TRUE
8592299-8592308,644,Travel,148,2016-05-25 10:45:59 UTC,2016-05-25 11:04:39 UTC,1120.0,1.3245371392278078,103.93003537434103,1.3439112000000002,103.96225275666666,Bus,,,true
8592308,644,Stop,,2016-05-25 11:04:39 UTC,2016-05-25 11:05:45 UTC,66,,,1.3439112,103.9622528,Bus,,Change Mode/Transfer,TRUE
8592308-8592309,644,Travel,148,2016-05-25 11:05:45 UTC,2016-05-25 11:13:35 UTC,470.0,1.3439112000000002,103.96225275666666,1.3425440229403596,103.96463658553569,Foot,,,true
8592309,644,Stop,,2016-05-25 11:13:35 UTC,2016-05-26 01:53:48 UTC,52813,,,1.342544023,103.9646366,Foot,,Other Home,TRUE
8592309-8592374,644,Travel,149,2016-05-26 01:53:48 UTC,2016-05-26 04:56:56 UTC,10988.0,1.3425440229403596,103.96463658553569,1.3408940281969115,103.96283340862341,Foot,,,true
8592374,644,Stop,,2016-05-26 04:56:56 UTC,2016-05-26 08:43:42 UTC,13606,,,1.340894028,103.9628334,Foot,,Education,TRUE
8592374-8592378,644,Travel,150,2016-05-26 08:43:42 UTC,2016-05-26 09:03:29 UTC,1187.0,1.3408940281969115,103.96283340862341,1.3244704982107844,103.92999933617645,Bus,,,true
8592378,644,Stop,,2016-05-26 09:03:29 UTC,2016-05-26 10:23:08 UTC,4779,,,1.324470498,103.9299993,Bus,,Meal/Eating Break,TRUE
8592378-8593608,644,Travel,151,2016-05-26 10:23:08 UTC,2016-05-26 10:50:01 UTC,1613.0,1.3244704982107844,103.92999933617645,1.3439109366666668,103.96208564833334,Bus,,,true
8593608,644,Stop,,2016-05-26 10:50:01 UTC,2016-05-26 10:52:48 UTC,167,,,1.343910937,103.9620856,Bus,,Change Mode/Transfer,TRUE
8593608-8593610,644,Travel,151,2016-05-26 10:52:48 UTC,2016-05-26 11:05:10 UTC,742.0,1.3439109366666668,103.96208564833334,1.3425423571528992,103.9646325037158,Foot,,,true
8593610,644,Stop,,2016-05-26 11:05:10 UTC,2016-05-27 00:24:01 UTC,47931,,,1.342542357,103.9646325,Foot,,Other Home,TRUE
8593610-8593613,644,Travel,152,2016-05-27 00:24:01 UTC,2016-05-27 00:27:04 UTC,183.0,1.3425423571528992,103.9646325037158,1.3400746324074073,103.96190842777779,Foot,,,true
8593613,644,Stop,,2016-05-27 00:27:04 UTC,2016-05-27 03:27:16 UTC,10812,,,1.340074632,103.9619084,Foot,,Education,TRUE
8593613-8593616,644,Travel,153,2016-05-27 03:27:16 UTC,2016-05-27 03:42:55 UTC,939.0,1.3400746324074073,103.96190842777779,1.3423359614015151,103.96442579030303,Foot,,,true
8593616,644,Stop,,2016-05-27 03:42:55 UTC,2016-05-27 04:50:36 UTC,4061,,,1.342335961,103.9644258,Foot,,Other Home,TRUE
8593616-8593620,644,Travel,154,2016-05-27 04:50:36 UTC,2016-05-27 04:59:39 UTC,543.0,1.3423359614015151,103.96442579030303,1.3401129,103.9628616,Foot,,,true
8593620,644,Stop,,2016-05-27 04:59:39 UTC,2016-05-27 05:50:43 UTC,3064,,,1.3401129,103.9628616,Foot,,Education,TRUE
8593620-8596229,644,Travel,155,2016-05-27 05:50:43 UTC,2016-05-27 06:00:09 UTC,566.0,1.3401129,103.9628616,1.3424804727272728,103.96436126590908,Foot,,,true
8596229,644,Stop,,2016-05-27 06:00:09 UTC,2016-05-27 08:18:47 UTC,8318,,,1.342480473,103.9643613,Foot,,Other Home,TRUE
8596229-8596230,644,Travel,156,2016-05-27 08:18:47 UTC,2016-05-27 08:31:22 UTC,755.0,1.3424804727272728,103.96436126590908,1.33960588,103.96096478,Foot,,,true
8596230,644,Stop,,2016-05-27 08:31:22 UTC,2016-05-27 08:32:28 UTC,66,,,1.33960588,103.9609648,Foot,,Change Mode/Transfer,TRUE
8596230-8596233,644,Travel,156,2016-05-27 08:32:28 UTC,2016-05-27 09:43:27 UTC,4259.0,1.33960588,103.96096478,1.2993353466666666,103.78770579666667,LRT/MRT,Car/Van,,true
8596233,644,Stop,,2016-05-27 09:43:27 UTC,2016-05-27 10:35:19 UTC,3112,,,1.299335347,103.7877058,LRT/MRT,Car/Van,Work-Related Business,TRUE
8596233-8598015,644,Travel,157,2016-05-27 10:35:19 UTC,2016-05-27 12:56:37 UTC,8478.0,1.2993353466666666,103.78770579666667,1.3424050637275768,103.96440573418968,LRT/MRT,,,true
8598015,644,Stop,,2016-05-27 12:56:37 UTC,2016-05-28 02:52:42 UTC,50165,,,1.342405064,103.9644057,LRT/MRT,,Other Home,TRUE
8598015-8598017,644,Travel,158,2016-05-28 02:52:42 UTC,2016-05-28 03:42:21 UTC,2979.0,1.3424050637275768,103.96440573418968,1.3459491503333334,103.94455693433333,Bus,,,true
8598017,644,Stop,,2016-05-28 03:42:21 UTC,2016-05-28 04:06:17 UTC,1436,,,1.34594915,103.9445569,Bus,,Meal/Eating Break,TRUE
8598017-8598739,644,Travel,159,2016-05-28 04:06:17 UTC,2016-05-28 04:19:11 UTC,774.0,1.3459491503333334,103.94455693433333,1.344931335818182,103.94023058022727,Foot,,,true
8598739,644,Stop,,2016-05-28 04:19:11 UTC,2016-05-28 04:30:46 UTC,695,,,1.344931336,103.9402306,Foot,,Change Mode/Transfer,TRUE
8598739-8598741,644,Travel,159,2016-05-28 04:30:46 UTC,2016-05-28 04:45:23 UTC,877.0,1.344931335818182,103.94023058022727,1.3419062590909088,103.96711437363638,Bus,Car/Van,,true
8598741,644,Stop,,2016-05-28 04:45:23 UTC,2016-05-28 04:46:47 UTC,84,,,1.341906259,103.9671144,Bus,Car/Van,Change Mode/Transfer,TRUE
8598741-8598742,644,Travel,159,2016-05-28 04:46:47 UTC,2016-05-28 04:55:21 UTC,514.0,1.3419062590909088,103.96711437363638,1.3424893156862747,103.96436155882355,Foot,,,true
8598742,644,Stop,,2016-05-28 04:55:21 UTC,2016-05-28 10:13:34 UTC,19093,,,1.342489316,103.9643616,Foot,,Other Home,TRUE
8598742-8598744,644,Travel,160,2016-05-28 10:13:34 UTC,2016-05-28 10:41:56 UTC,1702.0,1.3424893156862747,103.96436155882355,1.333068790909091,103.96028970909092,Foot,,,true
8598744,644,Stop,,2016-05-28 10:41:56 UTC,2016-05-28 11:11:57 UTC,1801,,,1.333068791,103.9602897,Foot,,Meal/Eating Break,TRUE
8598744-8599131,644,Travel,161,2016-05-28 11:11:57 UTC,2016-05-28 11:15:18 UTC,201.0,1.333068790909091,103.96028970909092,1.3349684499999999,103.9598121,Foot,,,true
8599131,644,Stop,,2016-05-28 11:15:18 UTC,2016-05-28 11:18:41 UTC,203,,,1.33496845,103.9598121,Foot,,Shopping,TRUE
8599131-8599133,644,Travel,162,2016-05-28 11:18:41 UTC,2016-05-28 11:42:33 UTC,1432.0,1.3349684499999999,103.9598121,1.3423709275005637,103.96461400904312,Foot,,,true
8599133,644,Stop,,2016-05-28 11:42:33 UTC,2016-05-29 02:04:45 UTC,51732,,,1.342370928,103.964614,Foot,,Other Home,TRUE
8599133-8605330,644,Travel,163,2016-05-29 02:04:45 UTC,2016-05-29 02:11:22 UTC,397.0,1.3423709275005637,103.96461400904312,1.3420995366666666,103.96693537666665,Foot,,,true
8605330,644,Stop,,2016-05-29 02:11:22 UTC,2016-05-29 02:12:42 UTC,80,,,1.342099537,103.9669354,Foot,,Change Mode/Transfer,TRUE
8605330-8605333,644,Travel,163,2016-05-29 02:12:42 UTC,2016-05-29 02:38:54 UTC,1572.0,1.3420995366666666,103.96693537666665,1.354427535,103.93142306857145,Bus,Car/Van,,true
8605333,644,Stop,,2016-05-29 02:38:54 UTC,2016-05-29 02:40:17 UTC,83,,,1.354427535,103.9314231,Bus,Car/Van,Change Mode/Transfer,TRUE
8605333-8605334,644,Travel,163,2016-05-29 02:40:17 UTC,2016-05-29 02:50:37 UTC,620.0,1.354427535,103.93142306857145,1.3501573608333333,103.93350916041666,Foot,,,true
8605334,644,Stop,,2016-05-29 02:50:37 UTC,2016-05-29 02:57:16 UTC,399,,,1.350157361,103.9335092,Foot,,Meal/Eating Break,TRUE
8605334-8605336,644,Travel,164,2016-05-29 02:57:16 UTC,2016-05-29 03:00:20 UTC,184.0,1.3501573608333333,103.93350916041666,1.3498841209123267,103.93469531779274,Foot,,,true
8605336,644,Stop,,2016-05-29 03:00:20 UTC,2016-05-29 05:24:51 UTC,8671,,,1.349884121,103.9346953,Foot,,Other,TRUE
8605336-8605343,644,Travel,165,2016-05-29 05:24:51 UTC,2016-05-29 05:42:21 UTC,1050.0,1.3498841209123267,103.93469531779274,1.3547119488034187,103.94479994771368,Bus,Car/Van,,true
8605343,644,Stop,,2016-05-29 05:42:21 UTC,2016-05-29 06:39:22 UTC,3421,,,1.354711949,103.9447999,Bus,Car/Van,Meal/Eating Break,TRUE
8605343-8605347,644,Travel,166,2016-05-29 06:39:22 UTC,2016-05-29 06:58:15 UTC,1133.0,1.3547119488034187,103.94479994771368,1.3951241496428572,103.90551834607145,Bus,Car/Van,,true
8605347,644,Stop,,2016-05-29 06:58:15 UTC,2016-05-29 07:10:52 UTC,757,,,1.39512415,103.9055183,Bus,Car/Van,Change Mode/Transfer,TRUE
8605347-8605350,644,Travel,166,2016-05-29 07:10:52 UTC,2016-05-29 07:22:31 UTC,699.0,1.3951241496428572,103.90551834607145,1.396390921875,103.914936208125,Bus,Car/Van,,true
8605350,644,Stop,,2016-05-29 07:22:31 UTC,2016-05-29 07:24:27 UTC,116,,,1.396390922,103.9149362,Bus,Car/Van,Change Mode/Transfer,TRUE
8605350-8605351,644,Travel,166,2016-05-29 07:24:27 UTC,2016-05-29 07:27:27 UTC,180.0,1.396390921875,103.914936208125,1.3980767,103.91584820000003,Foot,,,true
8605351,644,Stop,,2016-05-29 07:27:27 UTC,2016-05-29 10:12:30 UTC,9903,,,1.3980767,103.9158482,Foot,,Home,TRUE
8605351-8605352,644,Travel,167,2016-05-29 10:12:30 UTC,2016-05-29 15:34:47 UTC,19337.0,1.3980767,103.91584820000003,1.342478050285715,103.96434057714285,Bus,,,true
8605352,644,Stop,,2016-05-29 15:34:47 UTC,2016-05-30 01:02:12 UTC,34045,,,1.34247805,103.9643406,Bus,,Other Home,TRUE
8605352-8605353,644,Travel,168,2016-05-30 01:02:12 UTC,2016-05-30 01:04:14 UTC,122.0,1.342478050285715,103.96434057714285,1.3414460839285713,103.96352310714286,Foot,,,true
8605353,644,Stop,,2016-05-30 01:04:14 UTC,2016-05-30 01:56:31 UTC,3137,,,1.341446084,103.9635231,Foot,,Other Home,TRUE
8605353-8609736,644,Travel,169,2016-05-30 01:56:31 UTC,2016-05-30 02:06:58 UTC,627.0,1.3414460839285713,103.96352310714286,1.3415215199479165,103.96343052760417,Foot,,,true
8609736,644,Stop,,2016-05-30 02:06:58 UTC,2016-05-30 07:25:14 UTC,19096,,,1.34152152,103.9634305,Foot,,Other Home,TRUE
8609736-8610160,644,Travel,170,2016-05-30 07:25:14 UTC,2016-05-30 07:27:00 UTC,106.0,1.3415215199479165,103.96343052760417,1.3401129,103.9628616,Foot,,,true
8610160,644,Stop,,2016-05-30 07:27:00 UTC,2016-05-31 11:22:39 UTC,100539,,,1.3401129,103.9628616,Foot,,Education,TRUE
8610160-8610600,644,Travel,171,2016-05-31 11:22:39 UTC,2016-05-31 11:26:03 UTC,204.0,1.3401129,103.9628616,1.342473201298701,103.96436173896105,Foot,,,true
8610600,644,Stop,,2016-05-31 11:26:03 UTC,2016-05-31 15:26:10 UTC,14407,,,1.342473201,103.9643617,Foot,,Other Home,TRUE
8610600-8611510,644,Travel,172,2016-05-31 15:26:10 UTC,2016-05-31 15:33:45 UTC,455.0,1.342473201298701,103.96436173896105,1.3396877033333334,103.96112286333333,Foot,,,true
8611510,644,Stop,,2016-05-31 15:33:45 UTC,2016-05-31 15:35:10 UTC,85,,,1.339687703,103.9611229,Foot,,To Accompany Someone,TRUE
8611510-8611511,644,Travel,173,2016-05-31 15:35:10 UTC,2016-05-31 15:41:05 UTC,355.0,1.3396877033333334,103.96112286333333,1.3424270913200083,103.96438282632747,Foot,,,true
8611511,644,Stop,,2016-05-31 15:41:05 UTC,2016-06-01 00:31:38 UTC,31833,,,1.342427091,103.9643828,Foot,,Other Home,TRUE
